Altfas	Altcal	Arcstr	Asplep	Astbur	Astfla	Astpal	Auldew	Baicen	Batfas	Batfer	Batgra	Bathor	Batleo	Batmin	Batvit	BenhoM	Benhor	Benmel	Bentri	Boumic	Calmac	Calmel	Calple	Carsch	Chabif	Chabri	Chacya	Chando	Chapop	Cphfr5	Cphfro	Cphgib	Cteben	Ctehor	Ctepol	Cunlon	Cyafoa	Cyafur	Cypcol	Cypdwj	Cypkan	Cypkib	Cyplep	Cypmic	Cyppav	Cypzon	Ectdes	EctspN	Enamel	Erecya	Eremar	Gnaper	Gnapfe	Gralem	Gwcabe	Gwcbel	Gwcchr	Gwcsta	Hapmic	HemstZ	Hemste	Hplkil	HplspC	Hplsta	Hplvan	Intloo	Juldic	Julkom	JulmaN	JulmaS	Julmrk	Julorn	JulreK	Julreg	Jultra	Julunt	Lamcal	Lamkun	Lamlem	Lammel	Lamoce	LamorC	LamorS	Lamorn	Lamsig	Lamspe	Lamtig	Lchaur	Lepatt	Lepcun	Lepelo	Lepkam	Lepken	LepmeK	Lepmim	Leppro	Lesper	Lessta	Limdar	Loblab	Mdcrot	Mdcten	Neobif	Neobou	NeobrM	Neobre	Neobri	Neobue	NeocaK	Neocal	Neocau	Neochi	Neochr	Neocra	Neocyg	Neocyl	Neodev	Neoese	NeofaM	Neofal	NeofuU	Neofur	NeogrM	Neogra	Neohec	Neohel	Neokom	Neolap	NeoleL	Neoleu	Neolon	Neolou	Neomar	Neomee	Neomod	Neomon	Neomul	Neomux	Neonig	Neonve	Neoobs	Neooli	Neopec	Neopet	Neople	Neopro	Neopul	Neosav	Neosex	Neosim	Neospl	Neotet	Neotim	Neotoa	Neotre	Neovar	NeoveB	NeoveS	Neowal	Ophboo	Ophhet	Ophnas	Ophpar	Ophven	Ophwhi	Ortcho	Ortmaz	Ortred	Ortuvi	PcybrN	Pcybri	Pcynig	Pcytem	Perecc	Permic	Peteph	Petfam	Petfas	Petgia	Pethor	Petiko	Petkas	Petkip	Petmac	Petmos	Petort	Petpol	Petrai	Petred	Pettex	Pettre	Phaacu	Pleela	Plemul	Plepar	Plestr	Psccur	Psephi	Regcal	Sarcar	Sermac	Simbab	Simdia	Simmar	Simmrg	Simple	Spaery	Spamar	Tanirs	Tchdha	Telbif	Telbra	Telbri	TeldhN	TeldhS	TeldhT	Tellon	Telluf	Telshe	TelteS	Telvit	Thobra	Trecap	Tremac	Tremar	Trenig	Tresti	Treuni	Trezeb	Trioto	Troann	TrobrK	Trobri	Trodub	Trokir	Troluk	Trolun	Tromoo	Tromor	Trompi	Tronig	Tropol	Trored	Varmoo	Xchhec	Xenbat	Xenbou	Xencau	Xenfla	Xenkil	Xenlon	Xennas	XenniS	Xenoch	Xenorn	XenpaK	Xenpap	Xensim	Xensin	XenspN	Xenspi	Xensun	Altcom	Altshe
Altfas	0	0.0355657	0.0041664	0.014828	0.00185253	0.0073387	0.00343892	0.0129154	0.00164016	0.00831441	4.34517e-05	0.000273002	0.00849055	4.06019e-05	0.000331806	0.00815084	0.00790911	0.00348065	0.00823892	0.000707256	0.00180961	0.000251371	0.000370398	0.000640055	0.000167801	0.00197069	0.00469205	0.00368506	0.000268781	0.0115861	0.000437136	0.00161915	0.00329974	0.000186691	0.00052123	0.00147409	0.0118036	0.0114946	0.0149187	0.000207117	0.000641542	0.000768925	0.00857265	0.000214525	0.0107041	0.000132666	0.000106983	0.0187359	0.00305234	0.000660562	5.72544e-05	4.93083e-05	9.27849e-05	0.00981828	0.000650419	0.00037353	0.00146658	0.00282339	0.000131289	0.00322953	0.00146801	0.00657072	5.59845e-05	0.000741935	0.00216897	5.93857e-05	3.3347e-05	0.00424567	0.000447513	0.0017632	0.00514447	0.00138555	0.00157848	0.00177578	0.000992967	0.010716	0.00512992	0.04183	0.00294211	0.0215208	0.0353566	0.0740209	0.0019812	0.00295322	0.00596182	0.00233547	0.0478711	0.000338775	0.000221371	0.0210142	0.000113958	0.00178024	0.018878	0.0252711	0.0219696	0.0196843	0.0273061	0.0125197	0.0148404	0.000188709	0.000280007	0.000149868	0.0116206	0.000945541	0.0216976	0.0179017	9.93667e-06	0.00610587	0.00296111	0.0024522	0.00758803	0	0.00851323	0.000931399	0.00820529	0.00209773	0.0088234	0.0115667	0.00702154	0.00712627	0.0123798	0.00169356	0.00947468	0.0111439	0.00948383	0.0189908	0.000929842	0.00777038	0.00254466	0.00135539	0.00156138	0.00430619	0.00201768	0.00483899	0.0292757	0.00883858	0.00755284	0.000398149	0.00109554	0.0198377	0.000871322	0.00160175	0.0101334	3.07981e-06	0.00811939	0.0283286	0.0093448	0.00631017	0.00708007	0.0167361	0.000406646	0.00249384	0.00816145	7.35789e-05	0.000335613	0.0117452	0.0104562	0.000686868	0.0022791	0.014179	0.000562362	0.000326914	0.00123429	0.0140365	0.00101862	0.0156298	0.00506562	0.0001374	0.0081	0.00213188	0.00271069	0.00630286	0.000299913	0.000117309	0.00322158	4.06999e-05	0.0023233	0.00238628	6.95948e-05	0.000137619	0.000973426	0.00650983	0.000159498	8.98185e-06	0.00725106	0.00178933	0.000429332	0.00254729	0.000164884	0.00286832	0.00325003	1.76311e-05	3.23203e-05	8.67291e-05	0.00202138	0.00499444	0.0031651	0.00329317	0.00124585	0.000181223	0.00179382	0.00191077	0.000377805	0.00293391	0.0012439	0.000110601	0.0011087	0.000445133	2.18008e-05	0.000109624	0.000379857	0.0024175	0.0105843	0.00126161	0.000228623	0.0214009	0.00271744	0.0191845	0.0229542	0.00773659	0.00846992	0.0200958	0.00770545	0.00874722	0.0048281	0.0057608	0.00164432	0.00568006	0.00164062	0.00298711	0.000852177	0.000217831	1.72679e-05	0.0039424	0.00025088	0.00105292	0.00150995	0.000602536	0.000126447	0.000357294	0.000292272	0.000408214	0.00136835	0.00198714	0.00189227	0.000107144	0.0141644	0.00151514	0.000580031	0.0160988	0.00129316	0.0127534	0.0147436	0.0104675	0.0158193	0.0130988	0.0162841	0.0125755	0.0122795	0.0149531	0.0150584	0.0139808	0.0135253	0.0644057	0.0481073
Altcal	0.0355657	0	0.000135223	0.000157037	0.00239892	0.000808285	0.00553946	0.0124428	0.00339757	2.07711e-05	1.67198e-06	0.000139308	7.41305e-05	1.83461e-05	0.000497265	0.00758602	0.000603312	2.646e-05	0.00260052	0.00131258	0.000105698	6.53103e-05	0.000536217	0.000238109	0.0150859	0.00496976	0.00555829	0.00298254	0.00146886	0.0108177	0.000210654	0.00117665	0.000244231	0.000272789	0.000135602	0.000439747	0.0123432	0.000476126	0.0178017	0.00018034	0.000277892	0.000159386	0.00819054	0.000672174	0.00118494	0.00135702	0.00015215	0.000269281	0.0235372	0.00126474	0.000247786	1.17943e-05	0.00842393	0.000212002	0.00126923	0.000945788	0.00029674	0.00120965	0.000110939	0.00372569	0.00878308	0.00365045	0.000153736	0.000250365	3.61716e-05	0.000437217	0.000131534	0.00157398	3.9183e-07	0.00595753	0.00304223	0.00271327	0.000825981	0.000138436	0.00285772	0.000866526	0.000394022	0.044442	0.0117137	0.00671848	0	0.0122235	0.0060848	0.0266339	0.00193793	0.0103905	0.0270153	0.000732399	0.000999001	0.0643301	0.000127993	0.00221073	0.061679	2.17115e-05	0.0664608	0.0653715	0.0603814	0.00024344	0.0128748	0.000722947	0.000153683	0.0115541	0.0109939	0.00288252	0.0678567	0.0156068	0.000196187	0.000573574	0.000306566	0.00524391	0.000617042	0.00297778	0.00124555	0.00147139	0.00536932	0.000802427	0.000596703	0.000424617	0.00367959	0.0109566	0.0095882	0.000356486	0.000363028	0.0112452	0.0042701	0.0683138	0.00760642	0.00175875	0.0149462	0.0136451	0.00178077	0.00484367	1.45245e-05	0.00427257	0.00160769	0.000342533	0.00970932	0.000236129	0.00191423	0.00919096	0.0119148	0.00418871	0.00917219	0.00133514	0.0127801	0.0115969	0.000677249	0.00244389	0.00131973	0.00850888	0.00160902	0.00832183	0.00785259	5.93595e-05	0.00119168	0.00193018	0.0120698	0.00352374	0.00213844	0.00349384	0.000497924	2.4737e-05	0.00120152	0.000608401	0.0127342	0.00205452	0.00111324	0.00585747	0.00179908	0.000709401	0.00782606	0.00031632	0.000285695	0.00140849	0.00377226	1.10313e-05	0.000215017	0.000276498	0.000282928	0.0019782	7.28625e-05	0.0043253	0.00160004	0.000708794	0.000247219	0.000113681	0.000386307	0.000386012	0.000307369	0.00741269	0.00954686	0.000347013	0.00620534	6.90133e-05	5.86121e-05	0.00527569	9.0672e-05	0.00858935	0.00296287	0.000537964	0.000371709	0.00409377	0.000925776	0.00040685	0.00253997	0.00017911	0.00108882	0.00156316	0.00135386	2.62662e-06	0.000334311	0.0110668	0.00558556	0.0198857	0.00827202	0.0216366	0.00688347	0.00771979	0.0121244	0.0209339	0.0121845	0.018417	0.00570068	0.00983304	0.00191077	0.00390749	0.00127191	0.00615881	0.00249366	0.00374654	0.000192862	4.69611e-05	0.0019767	0.00183747	0.0029224	0.00139586	0.000742218	7.97934e-05	0.00289344	0.00465629	0.00275459	0.00439437	0.000634647	0.00028026	0.00437057	0.000109045	0.000373452	0.000176252	0.0017063	0.0121792	0.000634317	0.0136748	0.0135535	0.00965464	0.0152748	0.0114016	0.0154012	0.0117013	0.0116943	0.0145442	0.0160307	0.0170423	0.00074118	0	0.146176
Arcstr	0.0041664	0.000135223	0	0.0188436	0	0.00484356	0.00907359	0.00252031	0.00868295	0.0010891	0.000838678	0.0002439	0.000294417	0.000310177	0.00120526	0.000153278	0.00442996	0.00221851	0.00161874	0.00047515	0.0016553	0.000196838	0.00828544	0.0131063	0.000174023	0.00261907	0.0042264	0.00435451	0.000193884	0.00189884	0.00870441	0.000392287	0.00608177	0.00120648	0.00676759	0.0250862	4.37441e-05	0.0243424	0.000281437	0.00871256	0.0107371	0.00502611	0.00838702	0.000405492	0.00507144	0.000390938	0.00574287	0.0376729	0.000419298	0.00398196	0.0010576	0.00295011	0.00399427	0.00458625	0.0158563	0.0208355	0.0335848	0.0364953	0.00874504	0.000311802	0.000179296	2.48974e-05	0.022457	0.00895528	0.010121	0	0.00163398	0.00218749	0.0120615	0.0127873	0.00532144	0.0130398	0.0108721	0.000431867	0.00298651	0.000132051	0.00483466	0.00294703	0.0114353	0.000718543	0.00170145	0.000520027	0.00282303	0.00713497	0.00031278	0.0020871	0.000705402	0.000885164	0.0124461	0.00393564	0.0100902	9.73533e-05	0.00520468	0.00243101	0.00280723	0.00969273	0.00444485	0.0202273	0.0245136	0.000709881	0.00428651	0.0167915	0.0364758	0.000680734	0.00357763	0.00568275	0.000297089	0.00227685	0.000359144	0.0117428	0.0134696	0.004411	0.00530987	0.00736694	0.000107668	0.011381	0.000141809	0.000935972	0.00569785	0.00129262	0.000166421	0.0107519	0.000424454	0.000320174	0.000122031	0.000313649	0.00602651	0.0116362	0.00941056	0.000532716	0.00164004	0.00126299	0.00402217	0.000351783	0.00206886	0.002671	0.00217646	0.00015472	0.000194068	0.000387651	7.27467e-05	0.000402762	5.82124e-05	0.000872684	0.000222404	0.00369164	0.00157398	0.00425681	0.00668217	0.00514052	0.00256934	0.000610235	0.0024991	0.00549419	0.00482197	0.000650005	0.000202451	8.21017e-05	0.000384468	0.00430344	0.00287956	0.00644183	0.0289335	0.0119226	0.0107874	0.0168791	0	0.00482973	0.00192114	0.000234083	0.00482999	0.0032924	6.05456e-05	0.00592952	0.0246908	0.0106202	0.00109703	0.00623654	0.000349251	0.00526031	0.0036526	0.00688285	4.68196e-05	0.00022371	0.00211395	0.001094	0.000108012	0.000306882	0.000783599	0.00270385	3.19723e-05	0.00327886	0.000121276	0.000920871	0.0205902	0.000163024	0.00105297	0.00170378	0.00340378	0.0044422	3.84006e-05	0.0216523	0.000648647	0.000786253	0.00528274	0.00645611	0.000351314	0.000107372	0.00329316	0.000182206	0.00355692	0.00488368	0.00292876	0.00812508	0.00388348	0.012205	0.0125535	0.00301676	0.0104482	0.0106989	0.00186691	0.00637	0.00154185	0.000237143	0.000549599	0.000500267	0.000118428	0.000494852	0.000175287	0.000540309	0.0207736	0.000661786	0.00120763	7.39216e-05	0.000925985	0.000597984	0	0.000295057	0.00114283	0.00152613	0.000768979	0.000356667	7.95614e-05	0.00113509	0.00110059	0.00458623	0.0129547	0.0192388	0.015195	0.0192842	0.0157383	7.85482e-05	0.0200903	7.05699e-05	0.000259694	4.73093e-05	0.0248796	0.000527139	0.0320082	0.0157772	0.0288599	0.0241828	0.0230602	0.00308411	0.00244889
Asplep	0.014828	0.000157037	0.00449423	0	4.57685e-05	0.0115042	0.0377386	0.000438023	0.0024562	0.00558046	0.00475913	0.000286934	0.00135451	0.00344589	0.000317458	0.0059092	0.000276353	0.00687334	0.00369758	0.0064048	0.00291326	0.00035909	0.00766942	0.00712965	0.0108542	0.0146147	0.010498	0.00967934	0.00621922	0.000167064	2.56443e-05	0.000903808	0.00231284	0.00315545	0.0239478	0.000675927	0.0193184	0.0134884	9.16774e-05	0.0277031	0.0251512	0.0238959	0.0025614	0.00204575	0.00224368	0.000157556	0.0265679	0.0137725	0.0143842	0.00153586	0.00140623	0.000212121	0.00139007	0.0158506	0.0105849	0.00137035	0.00111606	0.000328676	0.00135213	0.0168159	0.000764586	0.000983836	0.0324779	0.0198329	0.0095296	0.000153044	0.0247391	0.0102808	0.0101718	0.0112473	0.0139858	0.0131371	0.0163873	0.0179974	0.00965021	4.7376e-05	0.0130442	0.0132144	0.0134341	0.0212277	0.0156111	0.00026305	0.0143201	0.0118085	0.00120173	0.0146071	0.0065871	0.0119452	0.00134003	0.013424	5.1976e-05	0.000963621	0.0115952	0.000761077	0.0129543	0.0119756	0.0107634	0.00600609	0.00689601	0.0286408	0.0283593	0	0.00374256	0.000766024	0.0161166	0.0185601	0.00231615	0.0174275	0.00863966	0.0121102	0.0128495	0.000646446	0.0112532	0.0113186	0.000216592	0.0182135	5.55202e-05	0.00109495	0.00887462	0.00048209	0.000450539	0.0103141	8.81156e-05	0.000854968	0.000202665	0.000191673	0.0115487	0.0213748	0.01211	0.000203603	0.0116661	0.0147728	0.010631	0.000610731	0.011677	0.0102927	0.0119583	0.0131524	0.0196109	0.00982591	0.00945803	0.013679	0.000391058	0.000400707	0.0122187	0.0129873	0.011029	0.0152656	0.0126187	0.0141442	0.0134705	0.000244655	0.00943688	0.0154838	0.010806	0.0105917	0.000188544	0.000405544	0.000754967	0.0105371	0.00068494	0.00053904	0.000381007	0.000575079	0.00804897	0.0181135	0.0206336	0.000206838	8.87045e-06	0.0101896	0.0167545	0.0238123	0.0120507	0.0110929	0.0280798	0.00341214	0.0159634	0.0178214	0.00706466	0.0297288	0.0252555	0.00016789	0.0154797	0.0256189	0.000403562	0.000174367	0.0267616	0.0121202	0.0272095	0.0401378	0.0259216	0.0244855	0.0234777	0.0432758	0.00131859	0.020065	0.0263406	0.0277377	0.0265731	0.000544626	0.0330234	0.0371441	0.0227827	0.000251918	0.0219092	0.0410901	0.0245719	0.00135147	0.00031501	0.00276731	0.00121109	0.0184129	0.0164006	0.0149326	0.012769	0.0222197	0.0178165	0.01193	0.000482534	0.0170092	0.0119127	0.0169465	0.0334698	0.00504542	0.000786185	0.00111577	0.00133369	0.000507996	0.00540188	0.00750402	1.77441e-05	0.0260979	0.0411017	0.0263145	0.0250646	0.02472	0.0262045	0.029254	0.0462038	0.00107952	0.00109805	0.000301925	0.0275841	0.0466638	0.00535808	0.0264484	0.00815643	0.00153101	0	0.000959853	0.00703468	0	0.0259772	0.00195403	0.00466382	0.00177954	0.00898594	0	0.00026137	0.00568245	0.0161401	0.0146046	0.00805691	0.0106664	0.0129397
Astbur	0.00185253	0.000233275	0	4.57685e-05	0	0.103017	0.116903	0.0253582	0.00168326	4.47541e-05	0.000689198	0.000152238	4.88426e-05	0.000353681	0.00079311	8.13976e-05	0.00402013	0.00386783	0.00289775	0.0177946	0.00142811	0.0257437	0.0102385	0.00811809	0.00112619	0.00148296	0.00646844	0.00123828	0.00721329	0.00742989	4.11282e-05	0.000697975	0.00158355	0.000379551	0.0334351	0.0272992	0.00509951	0.000319188	0.0230679	0.00390311	0.00161955	0.00373033	0.00757164	0.000692798	0.00371123	0.00544074	0.00100743	0.0247482	0.0406339	0.00359408	0.00205443	6.93192e-05	0.0259419	0.00745438	0.00568877	0.00849246	0.0256443	0.0374857	0.0269423	0.000117424	0.000414368	0.00117188	0	0.104268	0.0118156	0.0136924	0.0589105	0.00328473	0.00260393	0.00677404	0.0068161	0.000870273	0.00731963	0.000792055	0.00863314	0.000405652	0.00274001	0.00808099	0.00298781	0.00193388	0.00481012	0.000435098	0.000933828	0.000313366	0.000195577	0.000819909	0.00140096	0.00150549	3.14693e-05	0.00777917	0.000388753	0.00054957	0.00197051	0.000363283	0.000149186	0.00144726	0.00322463	0.00268053	0.0397431	0.00425076	0.00857124	0.00274925	0.00045501	0.000546043	0.00269741	0.000313658	0.00213746	0.0013953	0.000475003	0.00193844	0.00102577	0.00195366	0.00104302	0.00601291	0.000373168	0.00108939	0.000190614	0.000664141	0.00790802	0.000193599	0.000613269	0.00115835	0.000449164	0.000370895	0.000554331	8.9376e-05	0.00842768	0.000685484	0.00672932	0.000788879	0.000132105	0.000760613	0.00145295	0.000590828	0.0054065	0.000753308	0.000765179	6.79178e-05	0.0024201	0.00183236	0.00721554	0.00511357	0.00766941	0.00144001	0.00102352	0.00638366	0.000602142	0.00756084	0.00605456	0.00124634	0.00123151	0.00269719	0.000679202	0.00294341	0.00228287	0.00240841	0.000227473	7.79951e-05	0.000153278	0.000907323	0.0117388	0.0096493	0.00189664	9.58856e-05	0.00744975	0.0227432	0.00271494	0.000181577	0.000497498	0.000263222	0.00226371	0.0038116	0.00333754	0.00261143	0.000383379	0.0101813	8.717e-05	0.00469729	0.000324124	0.000573637	0.00506088	0.00556157	0.00859689	0.00509549	0.0338332	0.000864476	0.035374	0.0115052	0.00988476	0.035048	0.00543617	0.00219722	0.00315624	0.00415316	0.0153824	0.000317011	0.0110537	0.0106091	0.00548255	0.0312401	0.0230097	0.00272191	0.0296396	0.00704615	0.00420127	0.0295236	0.0486184	0.000235588	0.000831786	0.000726309	0.00168985	0.00275165	0.000449784	0.00197209	0.000669158	0.00231986	0.000709046	0.00161744	0.000858605	0.00311968	0.0075925	0.00320839	0.00288006	3.46081e-06	6.89345e-05	0.000104772	7.33514e-05	0.000172476	0.000561854	7.98557e-05	0.000371873	0.0105425	0.0339299	0.0328098	0.0350225	0.00442018	0.00910037	0.0614884	0.0620182	0.0104952	0.00988482	0.00949991	0.00980194	0.0109254	0.00548617	0.0105797	0.00637548	0.00365969	0.0114824	0.00399596	0.00608787	0.0266023	0.0133546	0.000545684	0.0275579	0.0104156	0.00562812	0.0266733	5.79635e-05	0.000342731	0.000425028	0.000141267	0.000163096	0.00515293	0.00259318
Astfla	0.0073387	0.000244566	0.00484356	0.0198434	0.103017	0	0	0.0208673	0.000319204	0.000105284	4.5833e-05	0.000335422	0.000147966	0.000246018	0.0016946	0.00253321	0.00401715	0.000995646	0.00332932	0.00558333	0.00177101	7.32896e-05	0.00079913	0.000198627	0.00232739	3.47331e-05	0.0161491	2.32955e-05	0.00164645	0.00143313	0.0100157	0.000509854	0.0125868	0.0212814	0.0407431	0.00399244	0.0183864	7.77611e-06	0.000484545	0.00387917	0.000193777	7.15528e-05	0.00562689	0.00320436	0.000955064	0.0104574	0.00601621	0.0199742	0.0244745	0.0376516	0.0107501	0.0114184	0.0108804	0.00102618	0.0143265	0.0522083	0.0252696	0.0310811	0.0448854	5.46144e-05	2.61964e-06	0.00276036	0	0.0112258	0.00359857	0.0302451	0.0679416	0.000572218	0.00012605	0.000564946	0.0110151	0.00105939	7.44329e-05	0.0108629	0.00126021	0.00040275	0.0104913	0.00595805	0.000273653	0.000223743	0.0069964	0.000120446	0.0010344	0.00622073	0.000116417	0.00663894	0.00569451	5.17082e-05	0.000343127	0.00400715	0.000177719	0.000284738	0.00624942	0.00620645	0.00162691	0.00436344	0.00443072	0.000908954	7.50066e-05	0.000414282	0.00725993	0.000515493	0.000725244	0.000326207	0.00174466	0.000308632	0.00312042	0.00203157	0.000222775	0.00106813	0.00102023	0.00670533	0.00463934	0.0075151	0.000203039	8.74397e-05	0.00013305	0.000769652	0.000478167	0.000878307	0.000149674	0.0152691	0.000161065	4.14596e-05	1.01858e-05	7.02666e-05	0.00179991	9.41302e-05	0.00399081	0.000115193	0.00345528	0.00732249	9.175e-05	3.40164e-06	0.00107408	1.19395e-05	0.00645302	6.38874e-05	0.00083191	0.00104429	0.000160758	0.000485772	3.07627e-05	0.00446813	0.00023396	0.00544455	0.00675587	0.00690637	0.00152118	0.000449885	0.00634611	0.000281686	0.00560273	0.0069594	0.000651661	0.00672646	2.62878e-05	4.43026e-05	0.000248548	0.00193061	0.00858957	0.000307244	6.93184e-05	0.000888599	0.0214167	0.000586679	0.0109673	0.00939373	0.00611808	0.000167087	0.00452507	0.000617266	0.00307288	0.00192011	0.00026424	0.0139606	0.0019556	0.00341568	0.00798968	0.00051517	0.0430051	0.0699988	0.000478187	0.00328543	0.00722415	0.0446552	0.0693143	0.00854099	0.00942424	0.000261141	0.0469408	0.0705391	0.00213963	0.0156863	0.0135025	9.81922e-05	0.0042402	0.000125838	0.00102865	0.000414365	0.017305	0.0016781	0.0589559	0.00827448	0.00491844	0.0611053	0.000152084	0.000982459	0.000389917	0.00061075	0.0494154	0.0148974	0.0121968	0.000189228	0.0098296	0.000669939	0.000159737	0.00600684	0.00648782	0.00435208	0.00104893	0.00772204	0.00053133	0.000743424	0.000682581	0.000508057	0.000828315	0.00171855	7.23486e-05	0.00130697	0.00669123	0.000810667	0.00654867	0.000912323	0.0412729	0.0694801	0.0692051	0.0688626	0.00654403	0.00628853	0.000408049	0.0666407	0.0671579	0.000790076	0.00386037	0.00409367	0.0140429	0.000531021	0.0463394	0.0193449	0.000571275	0.00558337	0.00669527	0.0148843	0.00978583	0.00115782	0.000804989	0.00775676	0.000861538	0.00222306	0.000571522	0.000579771	0.000813639	0.000535114	0.00959278
Astpal	0.00343892	0.000243226	0.00907359	0.0377386	0.116903	0	0	0.00551347	0.0224858	2.49467e-05	0.000137768	0.00337288	6.22234e-05	0.000429273	0.000371059	0.00192339	0.00168048	0.00156161	0.00092951	0.00419094	0.00084614	0.0363714	0.0181815	0.0173184	0.000128659	0.000332153	0.00942026	0.0103001	0.00525317	0.00149715	0.0168463	6.33421e-05	0.00333487	0.000880329	0.00316512	0.0229764	0.00642238	0.00013061	0.022604	0.0012357	0.00512773	0.00506127	0.00832189	0.00280943	0.000438882	0.00860173	0.0125928	0.000215914	0.000895105	0.000956227	0.000350054	0.0032696	0.00902409	0.00143737	0.000682289	9.20374e-05	0.0381528	0.00575915	0.00397535	9.05405e-05	0.000377825	0.000444143	0.00438951	0	0.0268532	0.0212289	0.0007653	0.006229	0.0141189	0.000491464	0.000901596	0.000855404	0.00023462	0.000569598	0.000223282	0.000295215	0.000601104	0.00852513	0.0128187	0.00448413	0.00136912	3.3244e-05	0.00505914	0.0084953	0.00025678	0.00633622	0.000439882	0.000135399	0.00177827	0.00600772	0.000369777	0.000704234	0.0063606	0.000707778	0.000831679	0.00032187	0.00703799	0.000477306	0.00256335	0.0508869	0.0086544	0.000202151	1.94678e-05	0.000493806	0.00142103	0.00683347	0.0079945	0.00362412	0.0127687	0.00816107	0.00120637	0.000861394	0.0144103	0.00357228	0.000112427	0.000771702	9.16396e-05	0.00102064	0.000802898	0.00116614	0.000742349	0.000163379	6.32376e-05	0.00107278	0.000502397	2.76265e-05	0.000210415	0.000532052	0.00546336	0.0010869	0.000588218	0.00173382	0.00604822	0.000542081	0.00147678	0.000176695	0.000378001	0.00823139	0.000513912	0.000119415	0.000470671	0.00045894	0.000477606	0.013782	0.00124344	0.00461418	0.00814012	0.00555482	0.000134187	0.0123925	0.00995565	3.96899e-05	0.015066	0.000311958	0.000782372	4.09595e-05	1.34641e-05	5.12056e-05	0.000203565	0.0169925	0.00662009	0.0203922	0.000647754	0.0354913	0.00130166	0.0179864	0.0105923	0.00127815	0.00202309	7.59521e-05	0.00111959	0.00460766	0.0021182	0.00288574	0.0280108	0.000873971	0.00935733	0.00138534	0.0100542	0.0022461	0.0454639	0.00770929	0.00974996	0.00291793	0.000729464	0.0011773	5.36465e-05	0.00899096	0.0117126	0.00258953	0.000202857	0.0716161	0.0024994	0.0101325	0.0128491	0.000196189	9.084e-05	0.000559758	7.85911e-05	0.00577262	0.000277605	0.00276108	0.000756286	0.0873323	0.000238049	0.000690995	0.0579636	6.9684e-05	0.00276986	0.000145542	0.0426516	0.00045902	0.0177313	0.00782832	0.0119221	0.0078725	0.000227257	0.00575871	0.000538223	0.00574552	0.00403866	0.00939976	0.0146587	0.000412639	0.000568211	0.000493733	0.000468027	0.000849831	2.26984e-05	3.98607e-05	0.00994971	0.00222796	0.0703712	0.00208803	0.0407267	0.00667032	0.0695605	0.0685966	0.00231922	0.00694366	0.0408243	0.00610274	0.0671597	0.0416673	0.000125263	0.0237487	0.0016025	0.00944675	0.000118664	0.0227455	0.000995058	0.00586948	0.018719	0.00318786	0.00139496	0.0204295	0.0201124	6.88315e-05	0.000752876	0.00745234	0.000609542	0.0230883	0.0181914	0.00943638	0.00648215
